restaurant_name,address,neighborhood,private_dining_page_url,space_name,space_type,capacity_seated,capacity_standing,min_guests,amenities,pricing,event_contact_name,event_contact_email,event_contact_phone,menu_pdf_urls,source_urls,last_verified,notes
Eunice,"3737 Buffalo Speedway, Houston, TX 77098",Upper Kirby,https://www.opentable.com/r/eunice-houston?corrid=2cf6d41e-e7cb-408a-b0a3-8a64278ad679&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ,The Garden Room,private,24,,,Lime-washed walls | Textured paper in a wildflower pattern,,Melissa Joyce,,(504) 766-1362,,https://www.eunicerestaurant.com/ | https://www.opentable.com/r/eunice-houston?corrid=2cf6d41e-e7cb-408a-b0a3-8a64278ad679&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ,2026-09-12,"No private-dining page on the restaurant's own site (best page is the OpenTable profile per task rules). Seats up to 24 per the OpenTable profile. No room fees, F&B minimums, or event menu PDF published."
Eunice,"3737 Buffalo Speedway, Houston, TX 77098",Upper Kirby,https://www.opentable.com/r/eunice-houston?corrid=2cf6d41e-e7cb-408a-b0a3-8a64278ad679&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ,Outdoor Patio,patio,,40,,,,Melissa Joyce,,(504) 766-1362,,https://www.opentable.com/r/eunice-houston?corrid=2cf6d41e-e7cb-408a-b0a3-8a64278ad679&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ,2026-09-12,"Outdoor patio accommodates a group of up to 40 per the OpenTable profile. No room fees, F&B minimums, or event menu PDF published."
Eunice,"3737 Buffalo Speedway, Houston, TX 77098",Upper Kirby,https://www.opentable.com/r/eunice-houston?corrid=2cf6d41e-e7cb-408a-b0a3-8a64278ad679&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ,Full Buyout,full buyout,,,,,,Melissa Joyce,,(504) 766-1362,,https://www.opentable.com/r/eunice-houston?corrid=2cf6d41e-e7cb-408a-b0a3-8a64278ad679&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ,2026-09-12,Restaurant available for buyouts for large groups per the OpenTable profile; no capacity or pricing published.
Milton's,"5117 Kelvin Dr Suite 200, Houston, TX 77005",Rice Village,https://miltonandlees.com/miltons/,The Treehouse,private,,,,,,Chelsea Thomas,,(713) 492-2490,,https://miltonandlees.com/miltons/ | https://www.opentable.com/r/miltons-houston,2026-09-12,"Milton's private event space per the OpenTable profile. Capacity not published. Also reachable at info@miltonandlees.com. No room fees, F&B minimums, or event menu PDF published."
Milton's,"5117 Kelvin Dr Suite 200, Houston, TX 77005",Rice Village,https://miltonandlees.com/miltons/,Mezzanine (between Milton's & Lee's),semi-private,,,,,,Chelsea Thomas,,(713) 492-2490,,https://miltonandlees.com/miltons/ | https://www.opentable.com/r/miltons-houston,2026-09-12,"Semi-private room between Milton's and Lee's per the OpenTable profile. Capacity not published. No room fees, F&B minimums, or event menu PDF published."
Milton's,"5117 Kelvin Dr Suite 200, Houston, TX 77005",Rice Village,https://miltonandlees.com/miltons/,Enclosed Patio,patio,20,,,Climate-controlled enclosed patio | Warm wood paneling | Historic brick | Treetop views,,,info@miltonandlees.com,(713) 492-2490,,https://miltonandlees.com/miltons/ | https://www.opentable.com/r/miltons-houston,2026-09-12,"Seats up to 20 guests for private gatherings per the official site. Event inquiries: info@miltonandlees.com. No room fees, F&B minimums, or event menu PDF published."
Tiny's No. 5,"3636 Rice Blvd, West University Place, TX 77005",West University,https://tinyboxwoods.com/wp-content/uploads/2026/07/IvyRoom_Booklet_260730.pdf,The Ivy Room,private,20,25,,"Hydrangeas and tablecloths provided | TV with HDMI and Chromecast ($75 AV fee) | Sonos light music | Dessert menu / custom cakes available (outside desserts allowed, no fee) | Private entrance on Edloe St. | No valet; street/lot parking | 3-hour event window | No glitter/confetti; nothing adhered to walls","Room charge: $375 Tue-Thu / $450 Fri-Sun | Daytime F&B minimum $1,000 Tue-Thu / $1,200 Fri-Sun; daytime menus $55pp mingling, $60pp family style, $70pp a la carte | Evening F&B minimum $1,200 Tue-Thu / $1,500 Fri-Sun; evening menus $60pp mingling, $85pp family style, $100pp a la carte | 20% gratuity added | One-week cancellation policy (charged spread for minimum guest count)",,,,https://tinyboxwoods.com/wp-content/uploads/2026/07/IvyRoom_Booklet_260730.pdf,https://tinyboxwoods.com/wp-content/uploads/2026/07/IvyRoom_Booklet_260730.pdf | https://www.tagvenue.com/us/rooms/houston/42516/tiny-boxwoods-productions/the-ivy-room,2026-09-12,"Capacities (20 seated / 25 standing) from the official booklet and Tagvenue listing. Per the booklet, events hosted Tue-Sat during restaurant hours. No dedicated event-contact name/email/phone published. Older 2020 booklet listed 10-person min Tue-Fri / 12-person min Sat-Sun; headcount minimum not confirmed in the current booklet."
Tonight & Tomorrow,"3410 Montrose Blvd, Houston, TX 77006",Montrose,https://www.tnthtx.com/events,Music Room,private,32,,,Barreled ceiling | Crystal chandelier | Located in historic Mansion adjacent to Conservatory and Main Dining Room | On-site valet | Custom menus available,,,,713 517 1001,,https://www.tnthtx.com/events,2026-09-12,"Capacity up to 32 people per the official events page. Rooms can be privatized or combined. Contact via the events-team link or phone; no named contact or email published. No room fees, F&B minimums, or event menu PDF published."
Tonight & Tomorrow,"3410 Montrose Blvd, Houston, TX 77006",Montrose,https://www.tnthtx.com/events,Conservatory,private,16,,,Direct access to the Sculpture Garden | Located in historic Mansion adjacent to the Music Room | On-site valet | Custom menus available,,,,713 517 1001,,https://www.tnthtx.com/events,2026-09-12,"Capacity up to 16 people; set up for intimate dinner or business lunch per the official events page. No named contact or email published; no room fees, F&B minimums, or event menu PDF published."
Tonight & Tomorrow,"3410 Montrose Blvd, Houston, TX 77006",Montrose,https://www.tnthtx.com/events,Sun Room,private,12,,,Private entrance through the Sculpture Garden | Located in historic Mansion | On-site valet | Custom menus available,,,,713 517 1001,,https://www.tnthtx.com/events,2026-09-12,"Capacity up to 12 people; intimate meeting or dinner space per the official events page. No named contact or email published; no room fees, F&B minimums, or event menu PDF published."
Tonight & Tomorrow,"3410 Montrose Blvd, Houston, TX 77006",Montrose,https://www.tnthtx.com/events,Main Dining Room,private,45,55,,"Original artwork | Connects to Music Room, Conservatory and Sun Room (spillover possible) | On-site valet | Custom menus available",,,,713 517 1001,,https://www.tnthtx.com/events,2026-09-12,"Capacity up to 45 seated / 55 standing per the official events page. Can be used individually or configured to spill over into connected spaces. No named contact or email published; no room fees, F&B minimums, or event menu PDF published."
Tonight & Tomorrow,"3410 Montrose Blvd, Houston, TX 77006",Montrose,https://www.tnthtx.com/events,Library,semi-private,14,25,,Semi-private salon with original artwork | Adjacent to Bar No.3 | On-site valet | Custom menus available,,,,713 517 1001,,https://www.tnthtx.com/events,2026-09-12,"Semi-private space; up to 14 seated / 25 standing per the official events page. No named contact or email published; no room fees, F&B minimums, or event menu PDF published."
Tonight & Tomorrow,"3410 Montrose Blvd, Houston, TX 77006",Montrose,https://www.tnthtx.com/events,Outdoor Fireplace Garden,semi-private,32,,,Semi-private outdoor space | Accessed through Bar No.3 or the Sculpture Garden | Food & beverage catered from Tonight & Tomorrow and Bar No.3 | On-site valet,,,,713 517 1001,,https://www.tnthtx.com/events,2026-09-12,"Capacity up to 32 people per the official events page. No named contact or email published; no room fees, F&B minimums, or event menu PDF published."
Tonight & Tomorrow,"3410 Montrose Blvd, Houston, TX 77006",Montrose,https://www.tnthtx.com/events,Sculpture Garden,semi-private,120,,,"Semi-private outdoor garden | Accessed through the historic Mansion | Food & beverage catered from Tonight & Tomorrow and Bar No.3 | Suited to casual gatherings, wedding receptions and ceremonies | On-site valet",,,,713 517 1001,,https://www.tnthtx.com/events,2026-09-12,"Capacity up to 120 people per the official events page. No named contact or email published; no room fees, F&B minimums, or event menu PDF published."
Tonight & Tomorrow,"3410 Montrose Blvd, Houston, TX 77006",Montrose,https://www.tnthtx.com/events,Full Buyout (dining room),full buyout,125,,,Full buyout of the dining room for ultimate privacy | On-site valet | Custom menus available,,,,713 517 1001,,https://www.tnthtx.com/events,2026-09-12,Full buyout of the dining room (up to 125 guests) per the official events page. No pricing published.
Tonight & Tomorrow,"3410 Montrose Blvd, Houston, TX 77006",Montrose,https://www.tnthtx.com/events,Full Buyout (entire hotel),full buyout,250,,,Full buyout of the entire La Colombe d'Or hotel | On-site valet | Custom menus available,,,,713 517 1001,,https://www.tnthtx.com/events,2026-09-12,Full buyout of the entire hotel (up to 250 guests) per the official events page. No pricing published.
Brasserie Du Parc,"1440 Lamar St, Houston, TX 77010",Downtown,https://www.opentable.ae/private-dining/profile/brasserie-du-parc,Wine Room,private,,,,Intimate dining experience,,jose hernandez,,(832) 367-8940,,https://www.opentable.ae/private-dining/profile/brasserie-du-parc | http://www.brasserieduparc.net/ | https://www.opentable.co.uk/r/brasserie-du-parc-houston | https://www.tagvenue.com/us/rooms/houston/64664/brasserie-du-parc/private-dining-room,2026-09-12,No official private-dining page on the restaurant's own site; OpenTable private-dining profile used as fallback. Wine Room is described as intimate; no per-room capacities published. Private-party contact listed on OpenTable restaurant page.
Brasserie Du Parc,"1440 Lamar St, Houston, TX 77010",Downtown,https://www.opentable.ae/private-dining/profile/brasserie-du-parc,Glass Enclosed Patio,patio,,,,Glass-enclosed patio overlooking Discovery Green,,jose hernandez,,(832) 367-8940,,https://www.opentable.ae/private-dining/profile/brasserie-du-parc | http://www.brasserieduparc.net/ | https://www.opentable.co.uk/r/brasserie-du-parc-houston | https://www.tagvenue.com/us/rooms/houston/64664/brasserie-du-parc/private-dining-room,2026-09-12,Patio mentioned in OpenTable private-dining profile; no published capacity or event-specific pricing.
Brasserie Du Parc,"1440 Lamar St, Houston, TX 77010",Downtown,https://www.opentable.ae/private-dining/profile/brasserie-du-parc,Private Dining Room (Tagvenue listing),private,30,,,"Wi-Fi | PA system/speakers | Wheelchair accessible | Catering in-house (no external catering, no BYO alcohol)","from $65 per person / per session (listed on Tagvenue, third-party marketplace)",jose hernandez,,(832) 367-8940,,https://www.tagvenue.com/us/rooms/houston/64664/brasserie-du-parc/private-dining-room,2026-09-12,"Capacity (30 dining) and from-$65 pricing come from a Tagvenue listing (third-party marketplace, venue listed as Tagvenue Partner), not the restaurant's own materials. OpenTable notes private-party options for groups of 10-150."
Seasons 52,"842 West Sam Houston Pkwy N, Houston, TX 77024",CityCentre,https://www.opentable.com/private-dining/profile/seasons-52-houston-city-centre,Private Dining Rooms (configurable),private,64,,,"Complimentary A/V | Separate lighting, music and temperature controls | Chef's table, semi-private spaces and private dining rooms available","Lunch menus $35-$45 per person | Dinner menus $58-$78 per person | Chef's Table menu $85 per person (pricing from brand group-event-dining brochure; excludes alcohol, tax, gratuity; subject to change)",888.231.4258,,nationalaccounts@seasons52.com,https://media.seasons52.com/en_us/images/marketing/2538-s52-group-event-dining-v6.pdf,https://www.opentable.com/private-dining/profile/seasons-52-houston-city-centre | https://media.seasons52.com/en_us/images/marketing/2538-s52-group-event-dining-v6.pdf | https://media.seasons52.com/en_us/images/marketing/seasons-52-multi-city-sales-kit.pdf,2026-09-12,OpenTable private-dining profile lists up to 64 guests but does not name individual rooms; individual room capacities are not publicly published for the CityCentre location. Contact listed is the brand's national accounts line (name + email on brand brochure); no local event coordinator name published.
Steak 48,"4444 Westheimer Rd, Houston, TX 77027",River Oaks,https://www.steak48.com/steakhouses/houston/private-events/,Vista Dining Room,private,106,,,"Approx. 1,400 sq ft | Retractable wall divides into two rooms seating 42 and 64 | AV outlets for presentations/entertainment | Window treatments for added privacy",Contract and food & beverage minimum required to reserve a private dining room (amount not published),Chanell Jones,,(713) 322-7448,,https://www.steak48.com/steakhouses/houston/private-events/ | https://www.opentable.hk/private-dining/restaurant/191956 | https://www.opentable.com/r/steak-48-houston?corrid=0956f968-c5e8-4e65-a060-5275e6c924d6&,2026-09-12,
Steak 48,"4444 Westheimer Rd, Houston, TX 77027",River Oaks,https://www.steak48.com/steakhouses/houston/private-events/,East Dining Room,private,60,,,Second floor | Glass-paned doors transform one space into two | Stunning artwork | Multiple AV outlets,Contract and food & beverage minimum required (amount not published),Chanell Jones,,(713) 322-7448,,https://www.steak48.com/steakhouses/houston/private-events/ | https://www.opentable.hk/private-dining/restaurant/191956 | https://www.opentable.com/r/steak-48-houston?corrid=0956f968-c5e8-4e65-a060-5275e6c924d6&,2026-09-12,Capacity of the two subdivided configurations is not published.
Steak 48,"4444 Westheimer Rd, Houston, TX 77027",River Oaks,https://www.steak48.com/steakhouses/houston/private-events/,Kitchen Dining Room,private,30,,,Fireplace | Opening windows | Glass wall with view of working kitchen (floor-to-ceiling curtain available for privacy),Contract and food & beverage minimum required (amount not published),Chanell Jones,,(713) 322-7448,,https://www.steak48.com/steakhouses/houston/private-events/ | https://www.opentable.hk/private-dining/restaurant/191956 | https://www.opentable.com/r/steak-48-houston?corrid=0956f968-c5e8-4e65-a060-5275e6c924d6&,2026-09-12,
Steak 48,"4444 Westheimer Rd, Houston, TX 77027",River Oaks,https://www.steak48.com/steakhouses/houston/private-events/,East Terrace Dining Room,private,24,,,Floor-to-ceiling glass walls (coverable for full privacy) | Panoramic views | Sound-dampening curtain can open for restaurant interaction or close for absolute privacy,Contract and food & beverage minimum required (amount not published),Chanell Jones,,(713) 322-7448,,https://www.steak48.com/steakhouses/houston/private-events/ | https://www.opentable.hk/private-dining/restaurant/191956 | https://www.opentable.com/r/steak-48-houston?corrid=0956f968-c5e8-4e65-a060-5275e6c924d6&,2026-09-12,
Steak 48,"4444 Westheimer Rd, Houston, TX 77027",River Oaks,https://www.steak48.com/steakhouses/houston/private-events/,West Terrace Dining Room,private,24,,,Floor-to-ceiling glass walls (coverable for full privacy) | Panoramic views,Contract and food & beverage minimum required (amount not published),Chanell Jones,,(713) 322-7448,,https://www.steak48.com/steakhouses/houston/private-events/ | https://www.opentable.hk/private-dining/restaurant/191956 | https://www.opentable.com/r/steak-48-houston?corrid=0956f968-c5e8-4e65-a060-5275e6c924d6&,2026-09-12,
Steak 48,"4444 Westheimer Rd, Houston, TX 77027",River Oaks,https://www.steak48.com/steakhouses/houston/private-events/,Chef's Dining Room,private,16,,,"Center of restaurant | View of kitchen through decorative bookshelf wall | Floor-to-ceiling glass door entry with custom drapes for privacy | 50"" LED TV behind painting for presentations",Contract and food & beverage minimum required (amount not published),Chanell Jones,,(713) 322-7448,,https://www.steak48.com/steakhouses/houston/private-events/ | https://www.opentable.hk/private-dining/restaurant/191956 | https://www.opentable.com/r/steak-48-houston?corrid=0956f968-c5e8-4e65-a060-5275e6c924d6&,2026-09-12,
Steak 48,"4444 Westheimer Rd, Houston, TX 77027",River Oaks,https://www.steak48.com/steakhouses/houston/private-events/,Open-Air Patio,patio,,,,Open-air patio with fireplace and paned glass windows for in-climate weather,,Chanell Jones,,(713) 322-7448,,https://www.opentable.hk/private-dining/restaurant/191956,2026-09-12,Described in OpenTable private-dining profile as one of the event seating options; no published capacity for events.
The Capital Grille,"5365 Westheimer Rd, Houston, TX 77056",Uptown / Galleria,https://www.thecapitalgrille.com/locations/tx/houston/houston-the-galleria/8057,The Wine Room,private,30,,,"Mahogany, leather and brass accents | State-of-the-art audio and video technology (per PartyCache) | Wine cellar backdrop (13' W x 19' L)",,,,(713) 623-4600,,https://media.thecapitalgrille.com/en_us/images/marketing/tcg-8007-houston-the-galleria-infokit.pdf | http://partycache.com/private_dining_venues/capital-grille-houston/ | http://partycache.com/capital-grille-houston/the-wine-room/,2026-09-12,Info kit lists the room as 25 in its intro text but 30 in its capacity table; PartyCache lists 30 seated. Private-dining info kit is an official brand PDF; thecapitalgrille.com location URL was not directly verified so the PDF is the recorded page context. No pricing/F&B minimums published.
The Capital Grille,"5365 Westheimer Rd, Houston, TX 77056",Uptown / Galleria,https://www.thecapitalgrille.com/locations/tx/houston/houston-the-galleria/8057,The Upper Level,semi-private,42,,,Semi-private area of the main dining room (14' W x 29' L) | AV equipment available upon request,,,,(713) 623-4600,,https://media.thecapitalgrille.com/en_us/images/marketing/tcg-8007-houston-the-galleria-infokit.pdf | http://partycache.com/private_dining_venues/capital-grille-houston/ | http://partycache.com/capital-grille-houston/the-wine-room/,2026-09-12,Info kit lists the Upper Level as 38 in intro text but 42 in capacity table; PartyCache lists 42. No pricing/F&B minimums published.
The Capital Grille,"5365 Westheimer Rd, Houston, TX 77056",Uptown / Galleria,https://www.thecapitalgrille.com/locations/tx/houston/houston-the-galleria/8057,The Alcove,semi-private,25,,,Semi-private seating area within the dining room | AV equipment available upon request,,,,(713) 623-4600,,https://media.thecapitalgrille.com/en_us/images/marketing/tcg-8007-houston-the-galleria-infokit.pdf | http://partycache.com/private_dining_venues/capital-grille-houston/ | http://partycache.com/capital-grille-houston/the-wine-room/,2026-09-12,"No pricing/F&B minimums published. The Capital Grille also has a Houston CityCentre location (Board Room 12, District Room 24, Wine Room 32, Patio 30) per a separate official info kit, outside this batch's assigned area."
Guard and Grace,"500 Dallas St (One Allen Center), Houston, TX 77002",Downtown,https://www.guardandgrace.com/private-events-houston,The Board Room,private,12,,,"A/V capabilities | Cozy, chic, elevated moody modern aesthetic",,,,(346) 326-0789,,https://www.guardandgrace.com/private-events-houston | https://www.opentable.com/r/guard-and-grace-houston?corrid=e6e1cdca-ff9e-4af6-a26d-8523342b7d03&,2026-09-12,No named event coordinator or pricing published on the official events page; inquiry form only. OpenTable notes groups of 8-80 accommodated and catering available at 346-208-3768.
Guard and Grace,"500 Dallas St (One Allen Center), Houston, TX 77002",Downtown,https://www.guardandgrace.com/private-events-houston,The Semi-Private Lounge & Bar,semi-private,,60,,Upstairs exclusive wing | VIP experience with dedicated bartenders,,,,(346) 326-0789,,https://www.guardandgrace.com/private-events-houston | https://www.opentable.com/r/guard-and-grace-houston?corrid=e6e1cdca-ff9e-4af6-a26d-8523342b7d03&,2026-09-12,
Guard and Grace,"500 Dallas St (One Allen Center), Houston, TX 77002",Downtown,https://www.guardandgrace.com/private-events-houston,The Midtown Room,private,20,,10,"Cozy, elegant setting; can be combined with The Montrose Room for larger parties",,,,(346) 326-0789,,https://www.guardandgrace.com/private-events-houston | https://www.opentable.com/r/guard-and-grace-houston?corrid=e6e1cdca-ff9e-4af6-a26d-8523342b7d03&,2026-09-12,
Guard and Grace,"500 Dallas St (One Allen Center), Houston, TX 77002",Downtown,https://www.guardandgrace.com/private-events-houston,The Montrose Room,private,40,,20,Comfortably seats 20-40; combines with The Heights Room for up to 60 reception-style,,,,(346) 326-0789,,https://www.guardandgrace.com/private-events-houston | https://www.opentable.com/r/guard-and-grace-houston?corrid=e6e1cdca-ff9e-4af6-a26d-8523342b7d03&,2026-09-12,
Guard and Grace,"500 Dallas St (One Allen Center), Houston, TX 77002",Downtown,https://www.guardandgrace.com/private-events-houston,The Heights Room,private,25,,10,AV setup options available | Corporate meetings or lunches,,,,(346) 326-0789,,https://www.guardandgrace.com/private-events-houston | https://www.opentable.com/r/guard-and-grace-houston?corrid=e6e1cdca-ff9e-4af6-a26d-8523342b7d03&,2026-09-12,
Guard and Grace,"500 Dallas St (One Allen Center), Houston, TX 77002",Downtown,https://www.guardandgrace.com/private-events-houston,The Ohana Room (Midtown + Montrose + Heights combined),private,100,150,,Combination of the three private dining rooms | Dedicated private bar and restrooms upstairs for private dining guests (per OpenTable),,,,(346) 326-0789,,https://www.guardandgrace.com/private-events-houston | https://www.opentable.com/r/guard-and-grace-houston?corrid=e6e1cdca-ff9e-4af6-a26d-8523342b7d03&,2026-09-12,
B&B Butchers & Restaurant,"1814 Washington Ave, Houston, TX 77007",Washington Ave / Heights-Washington,https://www.bbbutchers.com/private-events-houston,Private Dining Rooms (four options),private,120,,,Custom-printed menus | Tailored wine pairings | Floral decoration | Musical entertainment | Complimentary valet and self-parking,,Private Events Team,party@berghospitality.com,(713) 804-3317 ext. 3,,https://www.bbbutchers.com/private-events-houston | https://www.opentable.com/private-dining/restaurant/160951?lang=en-IE&correlationId=0b9af191-8921-4393-920d-2ed21d472aed | https://www.opentable.co.uk/r/b-and-b-butchers-houston?originId=0aa01fb1-f766-4424-8631-9b762c8c1d92&corrid=0aa01fb1-f766-4424-8631-9b762c8c1d92&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ,2026-09-12,Official page states four private dining options but names no rooms and publishes no per-room capacities; 'Up to 120 people' comes from the OpenTable private-dining profile. No pricing/F&B minimums published.
B&B Butchers & Restaurant,"1814 Washington Ave, Houston, TX 77007",Washington Ave / Heights-Washington,https://www.bbbutchers.com/private-events-houston,Rooftop Patio,patio,,,,Full-service rooftop patio dining with Downtown Houston skyline backdrop (per restaurant's own description),,Private Events Team,party@berghospitality.com,(713) 804-3317 ext. 3,,https://www.myredglasses.com/finally-made-b-b-butcher-never-late-great-meal/,2026-09-12,"Rooftop described by the restaurant as full-service dining with skyline views; third-party sources say the ~1,500 sq ft rooftop is available to rent for private parties, but the official events page does not list it as a reservable event space. No capacity published."
State of Grace,"3258 Westheimer Rd, Houston, TX 77098",River Oaks,https://stateofgracetx.com/,Private Dining Room,private,26,,,Curtains and doors enclose the space | Stunning chandelier | Antique mirror | Independent volume control | Flat screen television | Preset menus available | Vegetarian/vegan options on request,A food and beverage minimum applies (amount not published); preset menus required,Carol Rivas,crivas@rocketfarmrestaurants.com | eventshouston@rocketfarmrestaurants.com,(832) 745-2311,https://stateofgracetx.com/wp-content/uploads/2022/02/State-of-Grace-Event-Space-2022.pdf,https://stateofgracetx.com/wp-content/uploads/2022/02/State-of-Grace-Event-Space-2022.pdf | https://www.rocketfarmrestaurants.com/s/Rocket-Farm-Restaurants-Houston-692t.pdf,2026-09-12,"Contact title: Event Sales Director (Rocket Farm Restaurants, Houston). Menu pricing not published; speak to the Event Manager."
State of Grace,"3258 Westheimer Rd, Houston, TX 77098",River Oaks,https://stateofgracetx.com/,Oyster Bar,private,,35,,Large windows | Near the grand marble-top bar | Preselected hors d'oeuvres; cocktail style Monday-Thursday only | Vegetarian/vegan options on request,A food and beverage minimum applies (amount not published),Carol Rivas,crivas@rocketfarmrestaurants.com | eventshouston@rocketfarmrestaurants.com,(832) 745-2311,https://stateofgracetx.com/wp-content/uploads/2022/02/State-of-Grace-Event-Space-2022.pdf,https://stateofgracetx.com/wp-content/uploads/2022/02/State-of-Grace-Event-Space-2022.pdf | https://www.rocketfarmrestaurants.com/s/Rocket-Farm-Restaurants-Houston-692t.pdf,2026-09-12,"Cocktail-style events up to 35 guests, Monday-Thursday only. Event area is closed to the public."
State of Grace,"3258 Westheimer Rd, Houston, TX 77098",River Oaks,https://stateofgracetx.com/,Full Restaurant Buyout,full buyout,100,200,,"Includes entire dining room, bar, private dining room and oyster bar area | Cocktail hour with passed or stationed hors d'oeuvres | Seated lunch, brunch or dinner options | Vegetarian/vegan options on request","A food and beverage minimum applies, based on day and time of week (amount not published)",Carol Rivas,crivas@rocketfarmrestaurants.com | eventshouston@rocketfarmrestaurants.com,(832) 745-2311,https://stateofgracetx.com/wp-content/uploads/2022/02/State-of-Grace-Event-Space-2022.pdf,https://stateofgracetx.com/wp-content/uploads/2022/02/State-of-Grace-Event-Space-2022.pdf | https://www.rocketfarmrestaurants.com/s/Rocket-Farm-Restaurants-Houston-692t.pdf,2026-09-12,Buyout options also listed as 100 seated / 200 cocktail in Rocket Farm Restaurants Houston brochure.
Churrascos,"947 Gessner Rd, Houston, TX 77024",Memorial City,https://churrascos.com/memorial-city,Majorem Room,semi-private,,60,,"Elevated, semi-private room; floor-to-ceiling wood panels. Ideal for rehearsal dinners, family gatherings, birthday parties.",,,,,,https://churrascos.com/memorial-city | https://www.opentable.com/r/churrascos-memorial-city-houston?originId=6d22297d-2a07-4d17-b967-633d45fde098& | https://thevendry.com/venue/24186/churrascos-memorial-city-houston-tx/space/50134,2026-09-12,"The Vendry lists the Majorem Room at Churrascos Memorial City with standing capacity 60; seated capacity not published. OpenTable restaurant page confirms private dining rooms exist and points to churrascos.com/memorial-city; CultureMap (2013) reported the Memorial City location has two private dining rooms, but names/capacities of the second room are not publicly stated. No event contact name/email published; no pricing or menu PDFs published."
Churrascos,"947 Gessner Rd, Houston, TX 77024",Memorial City,https://churrascos.com/memorial-city,Private Dining Rooms (additional room),private,,,,,,,,,,https://churrascos.com/memorial-city | https://www.opentable.com/r/churrascos-memorial-city-houston?originId=6d22297d-2a07-4d17-b967-633d45fde098& | https://houston.culturemap.com/12-26-13-new-memorial-city-restaurant-brings-a-classic-approach-and-the-best-sangria-in-houston/?rebelltitem=8,2026-09-12,CultureMap reported in Dec 2013 that the Memorial City location has 'two private dining rooms'. Only the Majorem Room is named publicly (via The Vendry); the name and capacity of the second private dining room are not publicly stated.
La Table,"1800 Post Oak Blvd, Houston, TX 77056",Uptown Park,https://www.tripadvisor.ca/Restaurant_Review-g56003-d6588223-Reviews-La_Table-Houston_Texas.html,,other,,,,,,,,,,https://www.tripadvisor.ca/Restaurant_Review-g56003-d6588223-Reviews-La_Table-Houston_Texas.html | https://houston.culturemap.com/news/restaurants-bars/tavola-restaurant-bastion-collection-closed/,2026-09-12,"La Table is permanently CLOSED (closed 2022, per CultureMap's Tavola closure article, which notes Tavola replaced the downstairs portion of La Table; Tripadvisor marks the La Table listing CLOSED). No reservable event spaces. Uptown Park site listed is the former address."
Américas,"2040 W Gray St, Houston, TX 77019 (River Oaks Shopping Center)",River Oaks,https://www.americasrestaurant.com/river-oaks,Private Dining Rooms,private,,,,,,,,,,https://www.americasrestaurant.com/river-oaks | https://www.opentable.ca/r/americas-river-oaks-houston | http://partycache.com/americas-river-oaks/,2026-09-12,"OpenTable restaurant page (2026 crawl) confirms award-winning private dining rooms and points to americasrestaurant.com/river-oaks for details, but no per-room names or capacities are publicly stated. PartyCache lists one dining space at Américas River Oaks with approximate capacity ~100, sourced from a third-party venue directory. No event contact name/email published; catering is directed to churrascoscatering.com / 1-844-346-4365. No pricing or menu PDFs published."
Artista,"800 Bagby St, Houston, TX 77002 (Hobby Center for the Performing Arts)",Downtown,http://partycache.com/artista/,,other,,,,,,,,,,http://partycache.com/artista/ | https://houston.culturemap.com/09-21-18-hobby-center-new-restaurant-diana-american-grill-robert-del-grande-theater-district/?rebelltitem=2,2026-09-12,"Artista is CLOSED. The Hobby Center replaced Artista with Diana American Grill (CultureMap, Sept 2018; operated by Spectrum Concessions and Catering). No reservable event spaces remain under the Artista name."
Caracol,"2200 Post Oak Blvd, Ste 160, Houston, TX 77056",Galleria,http://www.caracol.net/private-events/,Calamar,private,60,75,,Tucked off the main dining room; natural sunlight; large squid artwork; own private patio; suited to cocktail receptions and special events.,,,,713-622-9996,,http://www.caracol.net/private-events/ | https://venues.tripleseat.com/venues/houston/caracol-mexican-costal-kitchen,2026-09-12,"Capacities per caracol.net official private-events page (60 seated, 75 standing). Tripleseat lists Calamar as 60 seated / 80 standing — slight discrepancy; official page figure used. Page also links a 'Banquet Letter' with menus/pricing, but the PDF URL was not exposed publicly. Phone is the restaurant's published number."
Caracol,"2200 Post Oak Blvd, Ste 160, Houston, TX 77056",Galleria,http://www.caracol.net/private-events/,Marea,private,16,20,,"Private wine room off the bar; dramatic window wall showcasing the wine collection; suited to small dinners, tastings, special gatherings.",,,,713-622-9996,,http://www.caracol.net/private-events/ | https://venues.tripleseat.com/venues/houston/caracol-mexican-costal-kitchen,2026-09-12,"Capacities per caracol.net official private-events page (16 seated, 20 standing)."
